Neighbor_Word,Similarity,Target_Word,Period,Model_Type,Rank
balance_civil_liberty,0.3567434549331665,terrorism,20010911-2019,SkipGram,156
condemn_death,0.356678307056427,terrorism,20010911-2019,SkipGram,157
proliferation_weapon_mass_destruction,0.35647204518318176,terrorism,20010911-2019,SkipGram,158
terrorist_organization,0.3563850522041321,terrorism,20010911-2019,SkipGram,159
reinforce_message,0.3563748300075531,terrorism,20010911-2019,SkipGram,160
blank_check_president,0.3561502993106842,terrorism,20010911-2019,SkipGram,161
muslim_preacher,0.35588645935058594,terrorism,20010911-2019,SkipGram,162
violent_extremist,0.35579243302345276,terrorism,20010911-2019,SkipGram,163
inhuman,0.3552904427051544,terrorism,20010911-2019,SkipGram,164
american_facilities,0.3551759123802185,terrorism,20010911-2019,SkipGram,165
civilized_nation,0.35462358593940735,terrorism,20010911-2019,SkipGram,166
significant_progress,0.3545458912849426,terrorism,20010911-2019,SkipGram,167
forge_strong,0.3543514907360077,terrorism,20010911-2019,SkipGram,168
global_relief,0.3543030023574829,terrorism,20010911-2019,SkipGram,169
national_security,0.3542993366718292,terrorism,20010911-2019,SkipGram,170
yemeni_cleric,0.35416215658187866,terrorism,20010911-2019,SkipGram,171
significant_setback,0.3541127145290375,terrorism,20010911-2019,SkipGram,172
response_hurricane,0.35409069061279297,terrorism,20010911-2019,SkipGram,173
land_occupy,0.3539908528327942,terrorism,20010911-2019,SkipGram,174
review_classified,0.35375675559043884,terrorism,20010911-2019,SkipGram,175
defend_homeland,0.3535216748714447,terrorism,20010911-2019,SkipGram,176
infrastructure_protection,0.3534765839576721,terrorism,20010911-2019,SkipGram,177
aggressive_action,0.35333094000816345,terrorism,20010911-2019,SkipGram,178
interrogate_prisoner,0.3528375029563904,terrorism,20010911-2019,SkipGram,179
sen_hatch,0.35275447368621826,terrorism,20010911-2019,SkipGram,180
afford_wait,0.3526952862739563,terrorism,20010911-2019,SkipGram,181
shoe_bomber_richard_reid,0.3526943624019623,terrorism,20010911-2019,SkipGram,182
excerpt_page,0.3526921570301056,terrorism,20010911-2019,SkipGram,183
narcotic_trade,0.35240063071250916,terrorism,20010911-2019,SkipGram,184
coordinated_effort,0.3521767556667328,terrorism,20010911-2019,SkipGram,185
major_industrialize,0.3519386351108551,terrorism,20010911-2019,SkipGram,186
act_aggression,0.35188189148902893,terrorism,20010911-2019,SkipGram,187
dame_eliza,0.35168033838272095,terrorism,20010911-2019,SkipGram,188
accuse_foment,0.3514910638332367,terrorism,20010911-2019,SkipGram,189
renew_criticism,0.35077646374702454,terrorism,20010911-2019,SkipGram,190
radical_islamic_cleric,0.35054150223731995,terrorism,20010911-2019,SkipGram,191
violent_extremism,0.35047581791877747,terrorism,20010911-2019,SkipGram,192
violent_insurgency,0.3501434028148651,terrorism,20010911-2019,SkipGram,193
senator_joseph_biden_delaware,0.3501198887825012,terrorism,20010911-2019,SkipGram,194
tribunal_hague,0.3501121997833252,terrorism,20010911-2019,SkipGram,195
item_agenda,0.3501083552837372,terrorism,20010911-2019,SkipGram,196
terror_tactic,0.3499164879322052,terrorism,20010911-2019,SkipGram,197
mean_disposal,0.3497074842453003,terrorism,20010911-2019,SkipGram,198
relate_offense,0.34963223338127136,terrorism,20010911-2019,SkipGram,199
aggressive_strategy,0.3494522273540497,terrorism,20010911-2019,SkipGram,200
outspoken_opponent,0.349376380443573,terrorism,20010911-2019,SkipGram,201
julia_preston_nyt,0.3492710292339325,terrorism,20010911-2019,SkipGram,202
aftermath_sept,0.349243700504303,terrorism,20010911-2019,SkipGram,203
immediate_unconditional,0.34904518723487854,terrorism,20010911-2019,SkipGram,204
draw_sharp,0.3489861488342285,terrorism,20010911-2019,SkipGram,205
tribune_washington,0.3489754796028137,terrorism,20010911-2019,SkipGram,206
garden_variety,0.34896790981292725,terrorism,20010911-2019,SkipGram,207
traditional_law_enforcement,0.34895554184913635,terrorism,20010911-2019,SkipGram,208
unambiguously,0.34893473982810974,terrorism,20010911-2019,SkipGram,209
exaggerate_threat,0.3487415015697479,terrorism,20010911-2019,SkipGram,210
charge_conspiring,0.3486802279949188,terrorism,20010911-2019,SkipGram,211
america_friends,0.3485088646411896,terrorism,20010911-2019,SkipGram,212
global,0.3483945429325104,terrorism,20010911-2019,SkipGram,213
jihad_holy,0.34837061166763306,terrorism,20010911-2019,SkipGram,214
shift_strategy,0.3483544588088989,terrorism,20010911-2019,SkipGram,215
bloody_civil,0.3482687771320343,terrorism,20010911-2019,SkipGram,216
lehman_thank,0.34814369678497314,terrorism,20010911-2019,SkipGram,217
overview_nov_clyde,0.34807032346725464,terrorism,20010911-2019,SkipGram,218
grave_doubt,0.34790682792663574,terrorism,20010911-2019,SkipGram,219
backpedal,0.3478555977344513,terrorism,20010911-2019,SkipGram,220
stingy,0.34778863191604614,terrorism,20010911-2019,SkipGram,221
quest_peace,0.3477671444416046,terrorism,20010911-2019,SkipGram,222
subjugate,0.3477157950401306,terrorism,20010911-2019,SkipGram,223
event_sept,0.34761863946914673,terrorism,20010911-2019,SkipGram,224
tip_iceberg,0.3475742042064667,terrorism,20010911-2019,SkipGram,225
show_sign_abate,0.34754037857055664,terrorism,20010911-2019,SkipGram,226
actively_pursue,0.3472597301006317,terrorism,20010911-2019,SkipGram,227
representative_edward_democrat_massachusetts,0.3469897210597992,terrorism,20010911-2019,SkipGram,228
reflect_belief,0.3469683825969696,terrorism,20010911-2019,SkipGram,229
muslim_militant,0.3465670347213745,terrorism,20010911-2019,SkipGram,230
perjury,0.34626585245132446,terrorism,20010911-2019,SkipGram,231
murder_innocent,0.34607189893722534,terrorism,20010911-2019,SkipGram,232
renew_warning,0.345851331949234,terrorism,20010911-2019,SkipGram,233
saddam_hussein_al_qaeda,0.345771849155426,terrorism,20010911-2019,SkipGram,234
poverty_disease,0.34544387459754944,terrorism,20010911-2019,SkipGram,235
islamic_radical,0.34530821442604065,terrorism,20010911-2019,SkipGram,236
money_launder,0.34507524967193604,terrorism,20010911-2019,SkipGram,237
document_title,0.3449190855026245,terrorism,20010911-2019,SkipGram,238
become_bre,0.34490200877189636,terrorism,20010911-2019,SkipGram,239
unmet,0.34456151723861694,terrorism,20010911-2019,SkipGram,240
authoritarian_regime,0.344490110874176,terrorism,20010911-2019,SkipGram,241
terrible_event,0.34428489208221436,terrorism,20010911-2019,SkipGram,242
danger,0.34421512484550476,terrorism,20010911-2019,SkipGram,243
ethnic_profiling,0.34407564997673035,terrorism,20010911-2019,SkipGram,244
detain_namo,0.3440186381340027,terrorism,20010911-2019,SkipGram,245
senator_edward_kennedy_massachusetts,0.34398889541625977,terrorism,20010911-2019,SkipGram,246
facet,0.343966007232666,terrorism,20010911-2019,SkipGram,247
place_emphasis,0.3438832461833954,terrorism,20010911-2019,SkipGram,248
developing,0.34387218952178955,terrorism,20010911-2019,SkipGram,249
democracie,0.34377896785736084,terrorism,20010911-2019,SkipGram,250
article_ii,0.3436715602874756,terrorism,20010911-2019,SkipGram,251
close_cooperation,0.34340405464172363,terrorism,20010911-2019,SkipGram,252
iowa_republican,0.3431326448917389,terrorism,20010911-2019,SkipGram,253
narrow_definition,0.34309831261634827,terrorism,20010911-2019,SkipGram,254
adam_janet,0.34309399127960205,terrorism,20010911-2019,SkipGram,255
discrete,0.3430863916873932,terrorism,20010911-2019,SkipGram,256
enlist_support,0.34301531314849854,terrorism,20010911-2019,SkipGram,257
violence,0.34297239780426025,terrorism,20010911-2019,SkipGram,258
detain_deport,0.3427785336971283,terrorism,20010911-2019,SkipGram,259
illegal_gun,0.3426269292831421,terrorism,20010911-2019,SkipGram,260
organize_crime,0.34256672859191895,terrorism,20010911-2019,SkipGram,261
zionist_regime,0.3425137400627136,terrorism,20010911-2019,SkipGram,262
financial_asset,0.34245994687080383,terrorism,20010911-2019,SkipGram,263
pursuit_weapon_mass,0.34233343601226807,terrorism,20010911-2019,SkipGram,264
remain_convinced,0.342329204082489,terrorism,20010911-2019,SkipGram,265
criminal_intent,0.34231817722320557,terrorism,20010911-2019,SkipGram,266
comprehensively,0.3422117829322815,terrorism,20010911-2019,SkipGram,267
illustrate_difficulty,0.3418782949447632,terrorism,20010911-2019,SkipGram,268
ideology_hate,0.3416784107685089,terrorism,20010911-2019,SkipGram,269
policy_pre_emptive,0.3416566848754883,terrorism,20010911-2019,SkipGram,270
highlight_difficulty,0.3416482210159302,terrorism,20010911-2019,SkipGram,271
belong_al_qaeda,0.3416077196598053,terrorism,20010911-2019,SkipGram,272
detriment,0.3415684998035431,terrorism,20010911-2019,SkipGram,273
full_weight,0.34154292941093445,terrorism,20010911-2019,SkipGram,274
driver_osama_bin,0.3414013683795929,terrorism,20010911-2019,SkipGram,275
hate_speech,0.34128618240356445,terrorism,20010911-2019,SkipGram,276
post_sept,0.3411422669887543,terrorism,20010911-2019,SkipGram,277
civil_liberty,0.34110137820243835,terrorism,20010911-2019,SkipGram,278
partly_response,0.3410390615463257,terrorism,20010911-2019,SkipGram,279
pick_choose,0.3409205973148346,terrorism,20010911-2019,SkipGram,280
islamic_militancy,0.3406493663787842,terrorism,20010911-2019,SkipGram,281
biological_terrorism,0.3405775725841522,terrorism,20010911-2019,SkipGram,282
false_impression,0.34057074785232544,terrorism,20010911-2019,SkipGram,283
full_transcript,0.3405514657497406,terrorism,20010911-2019,SkipGram,284
anti_terror,0.34052184224128723,terrorism,20010911-2019,SkipGram,285
error_judgment,0.3403610289096832,terrorism,20010911-2019,SkipGram,286
antidrug,0.3403376638889313,terrorism,20010911-2019,SkipGram,287
effort,0.34032806754112244,terrorism,20010911-2019,SkipGram,288
foreign_policy,0.3402470648288727,terrorism,20010911-2019,SkipGram,289
silver_bullet,0.3401814103126526,terrorism,20010911-2019,SkipGram,290
hijacking,0.34017977118492126,terrorism,20010911-2019,SkipGram,291
hussein_loyalist,0.33996671438217163,terrorism,20010911-2019,SkipGram,292
financial_dealing,0.3398103415966034,terrorism,20010911-2019,SkipGram,293
sept_hijacking,0.33971691131591797,terrorism,20010911-2019,SkipGram,294
threat_excerpt,0.3397008180618286,terrorism,20010911-2019,SkipGram,295
prime_minister_jose_mari,0.33957797288894653,terrorism,20010911-2019,SkipGram,296
remain_focused,0.3394539952278137,terrorism,20010911-2019,SkipGram,297
rogue_nation,0.3393825888633728,terrorism,20010911-2019,SkipGram,298
threat_north_korea,0.3392702639102936,terrorism,20010911-2019,SkipGram,299
osama_bin_laden_network,0.33923354744911194,terrorism,20010911-2019,SkipGram,300
visa_fraud,0.33913105726242065,terrorism,20010911-2019,SkipGram,301
anger_toward,0.33905890583992004,terrorism,20010911-2019,SkipGram,302
speak_length,0.3389537036418915,terrorism,20010911-2019,SkipGram,303
bbc_interview,0.3387065827846527,terrorism,20010911-2019,SkipGram,304
fundamental_shift,0.338675320148468,terrorism,20010911-2019,SkipGram,305
unprovoked,0.33860620856285095,terrorism,20010911-2019,SkipGram,306
wage_holy,0.3384675085544586,terrorism,20010911-2019,SkipGram,307
assess_threat,0.3382917642593384,terrorism,20010911-2019,SkipGram,308
hostile_regime,0.33827537298202515,terrorism,20010911-2019,SkipGram,309
president_bush,0.33821922540664673,terrorism,20010911-2019,SkipGram,310
anand_india,0.3381861746311188,terrorism,20010911-2019,SkipGram,311
structural_reform,0.33796805143356323,terrorism,20010911-2019,SkipGram,312
potential_abuse,0.3378933370113373,terrorism,20010911-2019,SkipGram,313
rule_unanimously,0.33783721923828125,terrorism,20010911-2019,SkipGram,314
counterterrorism_measure,0.33781278133392334,terrorism,20010911-2019,SkipGram,315
mumbai_blast,0.3372839391231537,terrorism,20010911-2019,SkipGram,316
middle_east_peace_initiative,0.33723440766334534,terrorism,20010911-2019,SkipGram,317
solution_crisis,0.3371572494506836,terrorism,20010911-2019,SkipGram,318
lawfully,0.337094783782959,terrorism,20010911-2019,SkipGram,319
part_ongoing,0.3370446264743805,terrorism,20010911-2019,SkipGram,320
legal_obstacle,0.3369452655315399,terrorism,20010911-2019,SkipGram,321
islamic_fundamentalism,0.33693981170654297,terrorism,20010911-2019,SkipGram,322
hastily_arrange,0.33679142594337463,terrorism,20010911-2019,SkipGram,323
slam_dunk,0.3366672694683075,terrorism,20010911-2019,SkipGram,324
demonstrate_willingness,0.33666718006134033,terrorism,20010911-2019,SkipGram,325
indonesia_world_populous,0.33662834763526917,terrorism,20010911-2019,SkipGram,326
delicate_balancing,0.3364197909832001,terrorism,20010911-2019,SkipGram,327
pursuit_nuclear_weapon,0.3363816738128662,terrorism,20010911-2019,SkipGram,328
offer_clue,0.33635544776916504,terrorism,20010911-2019,SkipGram,329
judicial_oversight,0.3363025486469269,terrorism,20010911-2019,SkipGram,330
bolster_argument,0.33623629808425903,terrorism,20010911-2019,SkipGram,331
law_enforce,0.33623364567756653,terrorism,20010911-2019,SkipGram,332
senior_administration,0.3362303376197815,terrorism,20010911-2019,SkipGram,333
staunch_ally,0.3362143337726593,terrorism,20010911-2019,SkipGram,334
rationale_war,0.3360031545162201,terrorism,20010911-2019,SkipGram,335
rogue_regime,0.33596062660217285,terrorism,20010911-2019,SkipGram,336
defendant_convict,0.33574509620666504,terrorism,20010911-2019,SkipGram,337
major_theme,0.3356544077396393,terrorism,20010911-2019,SkipGram,338
transnational,0.33559897541999817,terrorism,20010911-2019,SkipGram,339
cooperate,0.3355790078639984,terrorism,20010911-2019,SkipGram,340
directive_sign,0.3355623185634613,terrorism,20010911-2019,SkipGram,341
eric_jan,0.33553630113601685,terrorism,20010911-2019,SkipGram,342
focus,0.3355277478694916,terrorism,20010911-2019,SkipGram,343
froze_asset,0.3354819118976593,terrorism,20010911-2019,SkipGram,344
document_fraud,0.33536070585250854,terrorism,20010911-2019,SkipGram,345
create_climate,0.335191935300827,terrorism,20010911-2019,SkipGram,346
comprehensive_plan,0.33507511019706726,terrorism,20010911-2019,SkipGram,347
sharp_debate,0.33500897884368896,terrorism,20010911-2019,SkipGram,348
indictment_unseal,0.33483031392097473,terrorism,20010911-2019,SkipGram,349
shift_tone,0.33480334281921387,terrorism,20010911-2019,SkipGram,350
winnable,0.33460983633995056,terrorism,20010911-2019,SkipGram,351
correction_front_page_article,0.334477037191391,terrorism,20010911-2019,SkipGram,352
detain_indefinitely,0.33443477749824524,terrorism,20010911-2019,SkipGram,353
threat_pose,0.33432531356811523,terrorism,20010911-2019,SkipGram,354
alan_british,0.3343168795108795,terrorism,20010911-2019,SkipGram,355
fight_al_qaeda,0.334315687417984,terrorism,20010911-2019,SkipGram,356
internment_japanese_americans,0.33430230617523193,terrorism,20010911-2019,SkipGram,357
worth_cost,0.3342560827732086,terrorism,20010911-2019,SkipGram,358
ignore_fact,0.33421602845191956,terrorism,20010911-2019,SkipGram,359
islamophobia,0.33420610427856445,terrorism,20010911-2019,SkipGram,360
improve_cooperation,0.33387327194213867,terrorism,20010911-2019,SkipGram,361
muslim_public_affairs,0.3338196277618408,terrorism,20010911-2019,SkipGram,362
important_tool,0.3337944447994232,terrorism,20010911-2019,SkipGram,363
proliferation_security,0.33373185992240906,terrorism,20010911-2019,SkipGram,364
access_counsel,0.333627849817276,terrorism,20010911-2019,SkipGram,365
increase_vigilance,0.333601713180542,terrorism,20010911-2019,SkipGram,366
primary_focus,0.3334334194660187,terrorism,20010911-2019,SkipGram,367
maximum_effort,0.3334116041660309,terrorism,20010911-2019,SkipGram,368
antiterrorist_campaign,0.33329808712005615,terrorism,20010911-2019,SkipGram,369
barely_mention,0.33318307995796204,terrorism,20010911-2019,SkipGram,370
unconventional,0.3330479860305786,terrorism,20010911-2019,SkipGram,371
law_usa,0.33294904232025146,terrorism,20010911-2019,SkipGram,372
fully_investigate,0.33293429017066956,terrorism,20010911-2019,SkipGram,373
regional_conflict,0.3327487111091614,terrorism,20010911-2019,SkipGram,374
set_precedent,0.33269909024238586,terrorism,20010911-2019,SkipGram,375
patriot_act_pass,0.3326806426048279,terrorism,20010911-2019,SkipGram,376
deeply_involved,0.33260300755500793,terrorism,20010911-2019,SkipGram,377
executive_summary,0.3326013386249542,terrorism,20010911-2019,SkipGram,378
implicitly,0.3325776755809784,terrorism,20010911-2019,SkipGram,379
strategy_tactic,0.33254343271255493,terrorism,20010911-2019,SkipGram,380
trojan_horse,0.33253929018974304,terrorism,20010911-2019,SkipGram,381
brian_br_international_herald,0.33250609040260315,terrorism,20010911-2019,SkipGram,382
doctrine_pre_emption,0.33248990774154663,terrorism,20010911-2019,SkipGram,383
base_faulty,0.3324819803237915,terrorism,20010911-2019,SkipGram,384
american_concerns,0.3324050009250641,terrorism,20010911-2019,SkipGram,385
financial_institutions,0.33227837085723877,terrorism,20010911-2019,SkipGram,386
firm_resolve,0.33223190903663635,terrorism,20010911-2019,SkipGram,387
violate_principle,0.33200567960739136,terrorism,20010911-2019,SkipGram,388
foreign_soil,0.3319597840309143,terrorism,20010911-2019,SkipGram,389
credit_card_fraud,0.3317910134792328,terrorism,20010911-2019,SkipGram,390
prime_minister_warn,0.331712543964386,terrorism,20010911-2019,SkipGram,391
pattern_suspicious,0.33169662952423096,terrorism,20010911-2019,SkipGram,392
logically,0.3316533863544464,terrorism,20010911-2019,SkipGram,393
crimes,0.3314974009990692,terrorism,20010911-2019,SkipGram,394
foreign_policy_credential,0.3314686715602875,terrorism,20010911-2019,SkipGram,395
urgent_problem,0.3312363922595978,terrorism,20010911-2019,SkipGram,396
casablanca_morocco,0.3312132656574249,terrorism,20010911-2019,SkipGram,397
act_behalf,0.3309849798679352,terrorism,20010911-2019,SkipGram,398
evil,0.3309764266014099,terrorism,20010911-2019,SkipGram,399
undermine_credibility,0.3309522569179535,terrorism,20010911-2019,SkipGram,400
commission_preparation_instigation,0.33089199662208557,terrorism,20010911-2019,SkipGram,401
unintended_consequence,0.330693781375885,terrorism,20010911-2019,SkipGram,402
remind_voter,0.3304746448993683,terrorism,20010911-2019,SkipGram,403
fail_grasp,0.33046409487724304,terrorism,20010911-2019,SkipGram,404
meeting_brussels,0.3304319679737091,terrorism,20010911-2019,SkipGram,405
antiterrorism_law,0.3303316831588745,terrorism,20010911-2019,SkipGram,406
bioterrorism,0.3303118348121643,terrorism,20010911-2019,SkipGram,407
bosnian_serb,0.33028215169906616,terrorism,20010911-2019,SkipGram,408
financial_logistical,0.33021849393844604,terrorism,20010911-2019,SkipGram,409
imminent_threat,0.33019211888313293,terrorism,20010911-2019,SkipGram,410
fierce_debate,0.330154150724411,terrorism,20010911-2019,SkipGram,411
chemical_biological_radiological_nuclear,0.33012914657592773,terrorism,20010911-2019,SkipGram,412
eve_anniversary,0.33006834983825684,terrorism,20010911-2019,SkipGram,413
conduct_thorough,0.3300034701824188,terrorism,20010911-2019,SkipGram,414
conspiracy_charge,0.3299373686313629,terrorism,20010911-2019,SkipGram,415
senior_counterterrorism,0.3298906683921814,terrorism,20010911-2019,SkipGram,416
attribute_al_qaeda,0.3295780420303345,terrorism,20010911-2019,SkipGram,417
abundantly_clear,0.3295494616031647,terrorism,20010911-2019,SkipGram,418
excellent_cooperation,0.3295014798641205,terrorism,20010911-2019,SkipGram,419
director_louis,0.32942599058151245,terrorism,20010911-2019,SkipGram,420
web_reader,0.32941892743110657,terrorism,20010911-2019,SkipGram,421
senator_hatch_republican_utah,0.32925280928611755,terrorism,20010911-2019,SkipGram,422
tool_disposal,0.3291870951652527,terrorism,20010911-2019,SkipGram,423
critic,0.3290022611618042,terrorism,20010911-2019,SkipGram,424
muslim_charity,0.3288925886154175,terrorism,20010911-2019,SkipGram,425
coordinator_counterterrorism,0.3287448585033417,terrorism,20010911-2019,SkipGram,426
congressional_panel,0.3287385106086731,terrorism,20010911-2019,SkipGram,427
spread_nuclear_weapon,0.3286850154399872,terrorism,20010911-2019,SkipGram,428
valuable_intelligence,0.3286629319190979,terrorism,20010911-2019,SkipGram,429
chill_effect,0.32862013578414917,terrorism,20010911-2019,SkipGram,430
substantive_issue,0.3286023736000061,terrorism,20010911-2019,SkipGram,431
detainee_namo_bay_cuba,0.3285125494003296,terrorism,20010911-2019,SkipGram,432
expeditiously,0.3284601867198944,terrorism,20010911-2019,SkipGram,433
eric_nov,0.32845816016197205,terrorism,20010911-2019,SkipGram,434
efficacy,0.3284183442592621,terrorism,20010911-2019,SkipGram,435
promotion_democracy,0.3283982276916504,terrorism,20010911-2019,SkipGram,436
radical_muslim_cleric,0.32830336689949036,terrorism,20010911-2019,SkipGram,437
deny_sanctuary,0.3282697796821594,terrorism,20010911-2019,SkipGram,438
global_aids,0.32822051644325256,terrorism,20010911-2019,SkipGram,439
intensify_effort,0.32814255356788635,terrorism,20010911-2019,SkipGram,440
realpolitik,0.3278023600578308,terrorism,20010911-2019,SkipGram,441
affirmative,0.32776424288749695,terrorism,20010911-2019,SkipGram,442
detain_immigrant,0.32775917649269104,terrorism,20010911-2019,SkipGram,443
shift_attention,0.3275877833366394,terrorism,20010911-2019,SkipGram,444
broad,0.3274381458759308,terrorism,20010911-2019,SkipGram,445
collection_analysis,0.3274007737636566,terrorism,20010911-2019,SkipGram,446
biological_threat,0.32738545536994934,terrorism,20010911-2019,SkipGram,447
offer_apology,0.3271973729133606,terrorism,20010911-2019,SkipGram,448
spread_nuclear,0.32711294293403625,terrorism,20010911-2019,SkipGram,449
crux,0.327028751373291,terrorism,20010911-2019,SkipGram,450
negative_consequence,0.32688623666763306,terrorism,20010911-2019,SkipGram,451
military,0.3267553746700287,terrorism,20010911-2019,SkipGram,452
act_pre_emptively,0.3267431855201721,terrorism,20010911-2019,SkipGram,453
eavesdrop_program,0.32646024227142334,terrorism,20010911-2019,SkipGram,454
ability_detect,0.326399564743042,terrorism,20010911-2019,SkipGram,455
prague_meeting,0.32632431387901306,terrorism,20010911-2019,SkipGram,456
squelch,0.3262299597263336,terrorism,20010911-2019,SkipGram,457
attorney_general_john,0.3261650502681732,terrorism,20010911-2019,SkipGram,458
pursue_strategy,0.3261548578739166,terrorism,20010911-2019,SkipGram,459
lack_progress,0.3261452913284302,terrorism,20010911-2019,SkipGram,460
unsubstantiated,0.3261234164237976,terrorism,20010911-2019,SkipGram,461
part_broad,0.32604217529296875,terrorism,20010911-2019,SkipGram,462
islamic_militant,0.32590991258621216,terrorism,20010911-2019,SkipGram,463
robert_mueller,0.32575908303260803,terrorism,20010911-2019,SkipGram,464
stay_offense,0.3257029354572296,terrorism,20010911-2019,SkipGram,465
court_find_guilty,0.3256784677505493,terrorism,20010911-2019,SkipGram,466
muhammad_salah,0.3256290853023529,terrorism,20010911-2019,SkipGram,467
conspiracy_commit,0.3256155848503113,terrorism,20010911-2019,SkipGram,468
underlying,0.3255977928638458,terrorism,20010911-2019,SkipGram,469
middle_east,0.3253779113292694,terrorism,20010911-2019,SkipGram,470
hiv_aids,0.32522380352020264,terrorism,20010911-2019,SkipGram,471
major_expansion,0.32514262199401855,terrorism,20010911-2019,SkipGram,472
retroactively,0.32509803771972656,terrorism,20010911-2019,SkipGram,473
latin_americans,0.3249551057815552,terrorism,20010911-2019,SkipGram,474
practice_rendition,0.32494568824768066,terrorism,20010911-2019,SkipGram,475
al_qaeda_taliban,0.3249396085739136,terrorism,20010911-2019,SkipGram,476
aggressiveness,0.32490918040275574,terrorism,20010911-2019,SkipGram,477
plotting,0.32479289174079895,terrorism,20010911-2019,SkipGram,478
social_security_surplus,0.32471904158592224,terrorism,20010911-2019,SkipGram,479
muslims_worldwide,0.32469648122787476,terrorism,20010911-2019,SkipGram,480
increasingly_bitter,0.3246814012527466,terrorism,20010911-2019,SkipGram,481
linguistic,0.3245870769023895,terrorism,20010911-2019,SkipGram,482
broad_strategic,0.324546217918396,terrorism,20010911-2019,SkipGram,483
serious_crime,0.32439887523651123,terrorism,20010911-2019,SkipGram,484
reconsideration,0.3243284523487091,terrorism,20010911-2019,SkipGram,485
anthrax_hoax,0.324288010597229,terrorism,20010911-2019,SkipGram,486
qaeda_sympathizer,0.32420891523361206,terrorism,20010911-2019,SkipGram,487
islam_muslims,0.32418739795684814,terrorism,20010911-2019,SkipGram,488
culpable,0.32417818903923035,terrorism,20010911-2019,SkipGram,489
jihadist_movement,0.3241414725780487,terrorism,20010911-2019,SkipGram,490
preserve_freedom,0.324115127325058,terrorism,20010911-2019,SkipGram,491
genocide_darfur,0.32405298948287964,terrorism,20010911-2019,SkipGram,492
internal_conflict,0.3239883780479431,terrorism,20010911-2019,SkipGram,493
fierce_critic,0.3239569067955017,terrorism,20010911-2019,SkipGram,494
inside_outside,0.3238253891468048,terrorism,20010911-2019,SkipGram,495
subversion,0.3237695097923279,terrorism,20010911-2019,SkipGram,496
gain_confidence,0.32376009225845337,terrorism,20010911-2019,SkipGram,497
removal_saddam_hussein,0.3236784338951111,terrorism,20010911-2019,SkipGram,498
cite_example,0.32360178232192993,terrorism,20010911-2019,SkipGram,499
percent_view_westerner,0.32358598709106445,terrorism,20010911-2019,SkipGram,500
terrorist_organization,0.6206167340278625,terrorist,20010911-2019,CBOW,1
terror,0.6198087930679321,terrorist,20010911-2019,CBOW,2
terror_network,0.6174492835998535,terrorist,20010911-2019,CBOW,3
terrorist_activity,0.6016725301742554,terrorist,20010911-2019,CBOW,4
terrorist_network,0.5974061489105225,terrorist,20010911-2019,CBOW,5
terrorist_cell,0.5925664901733398,terrorist,20010911-2019,CBOW,6
homegrown_terrorist,0.5468283295631409,terrorist,20010911-2019,CBOW,7
islamic_extremist,0.5388147830963135,terrorist,20010911-2019,CBOW,8
bin_laden_network,0.5101410746574402,terrorist,20010911-2019,CBOW,9
al_qaeda_network,0.5082456469535828,terrorist,20010911-2019,CBOW,10
international_terrorism,0.5001278519630432,terrorist,20010911-2019,CBOW,11
extremist,0.4959477484226227,terrorist,20010911-2019,CBOW,12
islamic_militant,0.4936589300632477,terrorist,20010911-2019,CBOW,13
extremist_group,0.4906197488307953,terrorist,20010911-2019,CBOW,14
al_qaeda,0.4793877601623535,terrorist,20010911-2019,CBOW,15
terrorism,0.47935304045677185,terrorist,20010911-2019,CBOW,16
al_qaeda_cell,0.47256413102149963,terrorist,20010911-2019,CBOW,17
terror_attack,0.4694594144821167,terrorist,20010911-2019,CBOW,18
perpetrator,0.4623550772666931,terrorist,20010911-2019,CBOW,19
act_terrorism,0.46111437678337097,terrorist,20010911-2019,CBOW,20
islamic_radical,0.46086829900741577,terrorist,20010911-2019,CBOW,21
al_qaeda_operative,0.45958536863327026,terrorist,20010911-2019,CBOW,22
qaeda_member,0.4579666256904602,terrorist,20010911-2019,CBOW,23
osama_bin_laden_network,0.4538308084011078,terrorist,20010911-2019,CBOW,24
enemy,0.45334768295288086,terrorist,20010911-2019,CBOW,25
al_qaeda_taliban,0.45311999320983887,terrorist,20010911-2019,CBOW,26
muslim_extremist,0.44977790117263794,terrorist,20010911-2019,CBOW,27
global_terrorism,0.44833624362945557,terrorist,20010911-2019,CBOW,28
terror_cell,0.4474835693836212,terrorist,20010911-2019,CBOW,29
militant_group,0.44492673873901367,terrorist,20010911-2019,CBOW,30
sept_hijacking,0.44335120916366577,terrorist,20010911-2019,CBOW,31
muslim_militant,0.4414226710796356,terrorist,20010911-2019,CBOW,32
qaeda,0.43940892815589905,terrorist,20010911-2019,CBOW,33
militant,0.4374454617500305,terrorist,20010911-2019,CBOW,34
operative_al_qaeda,0.43255844712257385,terrorist,20010911-2019,CBOW,35
qaeda_operative,0.43091967701911926,terrorist,20010911-2019,CBOW,36
bin_laden_al_qaeda,0.4276077449321747,terrorist,20010911-2019,CBOW,37
member_al_qaeda,0.42686033248901367,terrorist,20010911-2019,CBOW,38
qaeda_network,0.42348143458366394,terrorist,20010911-2019,CBOW,39
hijacking,0.42129209637641907,terrorist,20010911-2019,CBOW,40
qaeda_cell,0.42019036412239075,terrorist,20010911-2019,CBOW,41
leader_al_qaeda,0.4188145101070404,terrorist,20010911-2019,CBOW,42
